               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 115,            0.036639,            0.018926,           0.0030227,             0.84904,             0.58847,             0.67688,             0.34567,            0.037055,            0.017436,           0.0032596,            0.004357,            0.004357,            0.004357
                 116,            0.036515,            0.018957,           0.0029493,             0.79165,             0.57642,             0.65898,             0.33926,            0.036872,             0.01738,           0.0033991,           0.0043075,           0.0043075,           0.0043075
                 117,            0.036071,             0.01849,           0.0028553,             0.83414,             0.58484,             0.67577,             0.34571,            0.036566,            0.017597,           0.0033132,            0.004258,            0.004258,            0.004258
                 118,            0.036225,             0.01891,           0.0029553,             0.83305,             0.58608,              0.6632,              0.3463,            0.036676,            0.017632,           0.0034451,           0.0042085,           0.0042085,           0.0042085
                 119,            0.036206,            0.018588,           0.0029524,              0.8295,             0.57326,             0.67782,             0.35384,            0.036807,            0.017562,           0.0033284,            0.004159,            0.004159,            0.004159
                 120,            0.036053,            0.018622,           0.0028923,             0.77813,             0.57501,             0.65192,             0.34248,            0.036598,            0.017437,           0.0033622,           0.0041095,           0.0041095,           0.0041095
                 121,            0.035951,            0.018624,           0.0028254,             0.82708,               0.567,             0.65399,             0.34477,            0.036701,            0.017407,           0.0035734,             0.00406,             0.00406,             0.00406
                 122,            0.035879,            0.018671,           0.0029253,             0.81054,             0.58362,             0.66165,             0.34584,            0.036541,            0.017454,           0.0034281,           0.0040105,           0.0040105,           0.0040105
                 123,            0.035405,            0.018449,            0.002705,             0.79515,             0.58795,             0.65755,             0.34126,            0.036666,            0.017444,           0.0033799,            0.003961,            0.003961,            0.003961
                 124,            0.035895,            0.018306,           0.0029471,              0.7636,             0.59073,             0.66473,             0.34523,            0.036869,            0.017433,           0.0032631,           0.0039115,           0.0039115,           0.0039115
                 125,            0.035895,            0.018395,           0.0028913,             0.79553,             0.58434,             0.66831,             0.34741,            0.036574,            0.017481,           0.0034091,            0.003862,            0.003862,            0.003862
                 126,            0.035565,            0.017799,           0.0028355,             0.78965,             0.60891,              0.6644,             0.34641,            0.036601,             0.01753,           0.0033812,           0.0038125,           0.0038125,           0.0038125
                 127,            0.034988,             0.01816,           0.0027284,             0.80032,             0.58854,             0.67665,             0.35255,            0.036667,            0.017575,           0.0032105,            0.003763,            0.003763,            0.003763
                 128,            0.035687,            0.018107,           0.0027339,             0.79848,             0.59444,             0.67294,             0.35369,            0.036426,            0.017268,           0.0032944,           0.0037135,           0.0037135,           0.0037135
                 129,            0.034932,            0.017931,           0.0027012,             0.86147,             0.57082,             0.67251,             0.35046,            0.036535,            0.017382,           0.0032702,            0.003664,            0.003664,            0.003664
                 130,            0.035461,            0.018442,           0.0027929,             0.85375,             0.57834,             0.66626,             0.35148,            0.036483,            0.017416,           0.0033637,           0.0036145,           0.0036145,           0.0036145
                 131,             0.03516,             0.01843,           0.0028385,             0.82557,             0.56667,             0.66633,             0.34983,            0.036607,            0.017582,           0.0033566,            0.003565,            0.003565,            0.003565
                 132,            0.034898,            0.018299,           0.0026948,             0.80816,             0.58849,             0.67636,             0.35419,            0.036424,            0.017559,           0.0033104,           0.0035155,           0.0035155,           0.0035155
                 133,            0.034812,            0.017793,           0.0025617,             0.83272,             0.58007,             0.66084,              0.3461,            0.036341,            0.017474,            0.003462,            0.003466,            0.003466,            0.003466
                 134,            0.034888,            0.018138,           0.0027445,              0.8118,             0.58778,              0.6687,             0.34911,            0.036077,            0.017437,           0.0032927,           0.0034165,           0.0034165,           0.0034165
                 135,            0.034727,            0.017737,           0.0027009,             0.79281,             0.59583,             0.66811,             0.35137,            0.036302,            0.017349,           0.0032767,            0.003367,            0.003367,            0.003367
                 136,             0.03459,            0.017434,           0.0026875,             0.72418,             0.60898,             0.67494,             0.34897,            0.036469,            0.017432,           0.0032872,           0.0033175,           0.0033175,           0.0033175
                 137,            0.034794,            0.018308,           0.0029226,              0.7599,              0.6142,             0.68346,             0.35862,            0.036356,            0.017393,           0.0033952,            0.003268,            0.003268,            0.003268
                 138,            0.034896,             0.01826,           0.0027015,              0.7618,             0.61655,             0.68459,             0.36012,            0.036341,            0.017384,           0.0032714,           0.0032185,           0.0032185,           0.0032185
                 139,            0.034315,             0.01799,            0.002669,             0.80923,               0.572,             0.66845,             0.35079,            0.036415,            0.017476,           0.0033838,            0.003169,            0.003169,            0.003169
                 140,            0.034583,            0.018281,           0.0027013,              0.8397,             0.57607,             0.67183,             0.35621,            0.036474,            0.017476,           0.0035462,           0.0031195,           0.0031195,           0.0031195
                 141,            0.034212,             0.01773,           0.0026318,             0.83271,             0.58358,             0.67884,             0.35764,            0.036565,             0.01741,           0.0033814,             0.00307,             0.00307,             0.00307
                 142,            0.034939,            0.018416,           0.0026779,             0.79322,             0.60258,             0.67398,             0.35438,            0.036402,            0.017355,           0.0033094,           0.0030205,           0.0030205,           0.0030205
                 143,            0.034122,            0.017413,           0.0025405,              0.8243,             0.57361,             0.67828,             0.35761,            0.036277,            0.017368,           0.0032253,            0.002971,            0.002971,            0.002971
                 144,            0.033809,            0.017682,           0.0026084,             0.79161,             0.57355,             0.66232,             0.34951,            0.036315,            0.017437,           0.0033162,           0.0029215,           0.0029215,           0.0029215
                 145,            0.033914,            0.017458,           0.0025259,             0.79801,             0.57723,              0.6597,             0.34916,             0.03622,            0.017447,           0.0035462,            0.002872,            0.002872,            0.002872
                 146,            0.034389,            0.017661,           0.0026878,             0.81299,             0.57688,              0.6693,             0.35632,             0.03613,            0.017472,           0.0034731,           0.0028225,           0.0028225,           0.0028225
                 147,            0.034003,            0.017328,           0.0027241,             0.77621,             0.59393,               0.673,             0.35915,            0.036047,            0.017491,           0.0032915,            0.002773,            0.002773,            0.002773
                 148,            0.033784,             0.01768,           0.0026091,             0.82051,             0.56788,              0.6823,             0.35806,            0.036047,            0.017458,           0.0032524,           0.0027235,           0.0027235,           0.0027235
                 149,            0.034015,             0.01737,           0.0026695,              0.7856,             0.59912,             0.68182,             0.35916,            0.036048,            0.017462,           0.0033361,            0.002674,            0.002674,            0.002674
                 150,            0.033526,            0.017498,           0.0024972,             0.75337,              0.6108,             0.67388,             0.35614,            0.036112,             0.01758,            0.003388,           0.0026245,           0.0026245,           0.0026245
                 151,            0.033591,            0.017336,           0.0025249,             0.75173,             0.60333,              0.6689,             0.35733,            0.036163,            0.017552,           0.0035162,            0.002575,            0.002575,            0.002575
                 152,            0.033211,            0.017046,           0.0026161,               0.781,             0.59344,             0.67033,             0.35549,            0.036022,            0.017574,           0.0035858,           0.0025255,           0.0025255,           0.0025255
